.513599	0.517297	-0.703369	1607.000000	4000.000000	
2.966942	0.087173	1.039959	-0.511047	0.517151	-0.704858	1607.000000	4000.000000	
3.041880	-0.088702	1.036900	-0.511719	0.516284	-0.704065	1607.000000	4000.000000	
2.988353	-0.061174	0.963491	-0.510669	0.516235	-0.704028	1607.000000	4000.000000	
3.011293	-0.082585	1.122544	-0.511902	0.517346	-0.703577	1607.000000	4000.000000	
3.002117	0.001529	1.070546	-0.510779	0.515820	-0.703516	1607.000000	4000.000000	
3.055644	-0.041292	1.111838	-0.511670	0.515124	-0.703223	1607.000000	4000.000000	
2.902709	0.094820	1.033842	-0.511316	0.515979	-0.704089	1607.000000	4000.000000	
3.034233	-0.081056	1.147014	-0.512256	0.514905	-0.704858	1607.000000	4000.000000	
3.037292	-0.163641	1.160778	-0.512622	0.514246	-0.705212	1607.000000	4000.000000	
2.905768	0.018352	1.058311	-0.511853	0.514478	-0.705334	1607.000000	4000.000000	
2.994470	0.134583	1.067487	-0.512842	0.515210	-0.705420	1607.000000	4000.000000	
2.966942	0.079526	1.030783	-0.513696	0.515601	-0.704285	1607.000000	4000.000000	
2.966942	0.045881	1.015489	-0.511877	0.514221	-0.705713	1607.000000	4000.000000	
2.971530	0.094820	1.050664	-0.513403	0.513904	-0.704895	1607.000000	4000.000000	
2.992941	-0.045881	1.049135	-0.514075	0.513623	-0.705359	1607.000000	4000.000000	
2.996000	0.076468	1.030783	-0.511853	0.513599	-0.704651	1607.000000	4000.000000	
2.983765	0.160582	1.067487	-0.511755	0.514429	-0.704724	1607.000000	4000.000000	
3.031175	-0.107055	1.113368	-0.511328	0.514697	-0.705981	1607.000000	4000.000000	
2.992941	0.018352	1.095016	-0.512219	0.512866	-0.704102	1607.000000	4000.000000	
2.937884	-0.012235	1.073605	-0.513245	0.514612	-0.703760	1607.000000	4000.000000	
3.021998	0.032116	0.963491	-0.512781	0.515845	-0.704553	1607.000000	4000.000000	
2.973059	0.051998	1.043018	-0.512134	0.514807	-0.704321	1607.000000	4000.000000	
2.850711	0.074938	0.980314	-0.513416	0.512463	-0.704126	1607.000000	4000.000000	
2.953178	-0.009176	1.020077	-0.511096	0.517102	-0.702576	1607.000000	4000.000000	
3.067879	0.088702	1.003255	-0.512134	0.517773	-0.703687	1607.000000	4000.000000	
3.061762	0.009176	1.001725	-0.513123	0.515283	-0.703357	1607.000000	4000.000000	
3.034233	0.016823	1.078193	-0.512964	0.517761	-0.702747	1607.000000	4000.000000	
2.956236	0.029058	0.977256	-0.512732	0.517676	-0.701831	1607.000000	4000.000000	
2.999058	0.192698	0.897729	-0.511414	0.516663	-0.702917	1607.000000	4000.000000	
3.009764	0.027528	1.039959	-0.510876	0.516968	-0.702429	1606.000000	4000.000000	
3.041880	0.131524	1.055253	-0.511450	0.517847	-0.702502	1606.000000	4000.000000	
2.960824	0.123877	0.957374	-0.511670	0.517651	-0.703711	1607.000000	4000.000000	
2.951648	-0.125407	1.041488	-0.512561	0.517114	-0.702063	1607.000000	4000.000000	
2.996000	0.122348	1.096545	-0.512439	0.517236	-0.701953	1606.000000	4000.000000	
2.954707	-0.065762	1.102662	-0.512427	0.516077	-0.703284	1606.000000	4000.000000	
2.985294	-0.096349	1.082781	-0.511218	0.516443	-0.703186	1606.000000	4000.000000	
2.991411	0.085644	1.053723	-0.512817	0.516089	-0.704236	1606.000000	4000.000000	
2.918003	0.047410	1.098074	-0.513208	0.515564	-0.703967	1606.000000	4000.000000	
2.893533	-0.012235	1.065958	-0.512732	0.513721	-0.703088	1606.000000	4000.000000	
3.035763	0.042822	1.052194	-0.511194	0.515478	-0.704248	1607.000000	4000.000000	
2.985294	0.114701	1.114897	-0.511121	0.515381	-0.704358	1607.000000	4000.000000	
2.853770	0.131524	0.991020	-0.511865	0.515454	-0.706335	1607.000000	4000.000000	
2.872122	0.100937	1.091957	-0.510339	0.513831	-0.705078	1607.000000	4000.000000	
2.962354	0.041292	1.093486	-0.511731	0.514014	-0.705139	1607.000000	4000.000000	
3.021998	0.029058	1.093486	-0.513574	0.514722	-0.704382	1607.000000	4000.000000	
3.052585	-0.096349	0.995608	-0.513745	0.514343	-0.704370	1607.000000	4000.000000	
2.939414	-0.050469	1.163836	-0.513879	0.513147	-0.703979	1607.000000	4000.000000	
2.996000	0.055057	1.091957	-0.513538	0.513123	-0.704541	1607.000000	4000.000000	
2.940943	0.084114	0.960433	-0.513123	0.512927	-0.705151	1607.000000	4000.000000	
3.021998	0.051998	1.107250	-0.514856	0.514282	-0.706018	1607.000000	4000.000000	
2.947060	0.169758	0.991020	-0.511841	0.514197	-0.704871	1607.000000	4000.000000	
2.956236	0.044351	1.099604	-0.512183	0.513550	-0.703955	1607.000000	4000.000000	
2.899650	0.001529	0.998666	-0.512378	0.513452	-0.705652	1607.000000	4000.000000	
2.945531	0.108584	0.974197	-0.512842	0.513733	-0.705396	1607.000000	4000.000000	
2.982235	0.050469	0.957374	-0.512793	0.512769	-0.703149	1606.000000	4000.000000	
3.000587	0.010705	1.058311	-0.511169	0.514050	-0.703589	1606.000000	4000.000000	
2.997529	0.022940	1.056782	-0.511499	0.513428	-0.704468	1606.000000	4000.000000	
3.020469	0.105525	1.020077	-0.513855	0.514600	-0.704687	1607.000000	4000.000000	
2.911885	0.105525	1.032312	-0.511658	0.515320	-0.702686	1607.000000	4000.000000	
2.888945	0.090232	1.020077	-0.511133	0.516174	-0.702393	1607.000000	4000.000000	
3.011293	0.045881	1.124073	-0.511841	0.516345	-0.702661	1607.000000	4000.000000	
2.945531	0.001529	1.056782	-0.510217	0.516028	-0.703174	1607.000000	4000.000000	
2.994470	0.073409	1.047606	-0.511047	0.515430	-0.702405	1607.000000	4000.000000	
2.963883	0.105525	1.036900	-0.512756	0.516406	-0.702490	1607.000000	4000.000000	
2.986823	0.030587	1.069017	-0.512451	0.517529	-0.705408	1607.000000	4000.000000	
2.925649	0.128466	1.069017	-0.511072	0.515967	-0.702271	1607.000000	4000.000000	
2.973059	0.038234	1.058311	-0.512341	0.516479	-0.703137	1607.000000	4000.000000	
2.973059	0.064233	1.047606	-0.512708	0.515942	-0.703577	1607.000000	4000.000000	
2.945531	0.071880	1.070546	-0.511072	0.517615	-0.702673	1607.000000	4000.000000	
3.051056	0.084114	1.095016	-0.511438	0.518250	-0.703674	1606.000000	4000.000000	
2.962354	0.001529	1.035371	-0.512280	0.517249	-0.703503	1606.000000	4000.000000	
2.965412	-0.044351	1.107250	-0.513208	0.518201	-0.702893	1606.000000	4000.000000	
3.046468	-0.041292	1.117956	-0.512732	0.514966	-0.704077	1607.000000	4000.000000	
2.947060	0.003059	1.128661	-0.512305	0.515784	-0.705115	1607.000000	4000.000000	
2.976118	0.133054	0.992549	-0.510779	0.514844	-0.703101	1607.000000	4000.000000	
3.054115	-0.100937	1.117956	-0.512134	0.513977	-0.703333	1607.000000	4000.000000	
3.031175	0.117760	1.102662	-0.513123	0.514893	-0.704077	1607.000000	4000.000000	
3.002117	-0.110113	1.189835	-0.513660	0.515735	-0.703503	1607.000000	4000.000000	
2.959295	0.084114	1.024665	-0.510693	0.516248	-0.705469	1607.000000	4000.000000	
2.959295	-0.053527	1.029253	-0.511670	0.514392	-0.705847	1606.000000	4000.000000	
2.962354	0.151406	1.169954	-0.513757	0.513989	-0.704932	1607.000000	4000.000000	
2.947060	0.068821	1.056782	-0.512683	0.514673	-0.703760	1607.000000	4000.000000	
2.966942	0.088702	0.997137	-0.510547	0.516174	-0.704199	1607.000000	4000.000000	
3.018940	-0.126936	1.072075	-0.513477	0.514868	-0.704138	1607.000000	4000.000000	
2.942472	0.013764	1.015489	-0.512244	0.514185	-0.703979	1607.000000	4000.000000	
2.988353	0.088702	1.041488	-0.513257	0.513745	-0.705237	1607.000000	4000.000000	
3.002117	0.081056	1.067487	-0.510938	0.514697	-0.705908	1607.000000	4000.000000	
3.021998	-0.073409	1.082781	-0.510706	0.514355	-0.705542	1607.000000	4000.000000	
2.905768	-0.010705	0.995608	-0.510852	0.513879	-0.704297	1607.000000	4000.000000	
3.005176	-0.056586	1.125603	-0.513489	0.514673	-0.704553	1607.000000	4000.000000	
2.940943	0.111643	1.073605	-0.511279	0.513599	-0.704944	1607.000000	4000.000000	
2.962354	0.053527	1.046076	-0.511145	0.513013	-0.704358	1607.000000	4000.000000	
2.878239	0.212580	0.954315	-0.510999	0.515881	-0.706226	1607.000000	4000.000000	
2.924120	0.001529	0.984902	-0.511719	0.513928	-0.704614	1607.000000	4000.000000	
2.988353	0.113172	0.966550	-0.511804	0.513745	-0.703735	1606.000000	4000.000000	
2.976118	-0.128466	1.122544	-0.512622	0.515698	-0.702429	1606.000000	4000.000000	
3.021998	0.111643	0.966550	-0.512915	0.515283	-0.704846	1606.000000	4000.000000	
2.992941	0.007647	0.971138	-0.512866	0.514429	-0.704248	1606.000000	4000.000000	
2.925649	-0.041292	0.960433	-0.512756	0.516126	-0.705115	1606.000000	4000.000000	
2.968471	-0.003059	1.121015	-0.511218	0.516846	-0.703784	1606.000000	4000.000000	
2.970001	-0.016823	0.972668	-0.511328	0.515515	-0.703674	1606.000000	4000.000000	
2.919532	0.128466	1.033842	-0.513464	0.515344	-0.703918	1606.000000	4000.000000	
2.933296	0.090232	1.024665	-0.513550	0.515381	-0.702148	1607.000000	4000.000000	
2.942472	0.047410	1.069017	-0.512891	0.516150	-0.703333	1607.000000	4000.000000	
2.999058	-0.062703	1.139367	-0.510718	0.515918	-0.702478	1606.000000	4000.000000	
3.025057	0.076468	1.056782	-0.514490	0.515869	-0.702661	1607.000000	4000.000000	
2.957766	-0.024470	1.095016	-0.513647	0.516528	-0.703149	1607.000000	4000.000000	
3.047997	0.099408	1.032312	-0.512512	0.517175	-0.703906	1607.000000	4000.000000	
3.014352	-0.033646	1.052194	-0.512341	0.517151	-0.702698	1607.000000	4000.000000	
2.966942	-0.027528	1.059841	-0.512268	0.515576	-0.703516	1607.000000	4000.000000	
2.970001	-0.029058	1.043018	-0.514404	0.515808	-0.703796	1607.000000	4000.000000	
2.980706	0.009176	1.033842	-0.511597	0.517224	-0.704016	1607.000000	4000.000000	
2.997529	-0.041292	0.955845	-0.514246	0.515369	-0.703711	1607.000000	4000.000000	
2.933296	0.126936	1.001725	-0.512195	0.513635	-0.704028	1607.000000	4000.000000	
2.928708	0.136112	1.088898	-0.512415	0.515332	-0.704382	1607.000000	4000.000000	
3.025057	0.136112	1.075134	-0.512598	0.517017	-0.704565	1607.000000	4000.000000	
2.951648	0.068821	1.024665	-0.510925	0.515112	-0.703320	1607.000000	4000.000000	
2.951648	0.061174	1.064429	-0.512598	0.514929	-0.704248	1607.000000	4000.000000	
3.031175	-0.006117	1.027724	-0.513037	0.515283	-0.704175	1606.000000	4000.000000	
2.988353	0.009176	1.119485	-0.511853	0.513892	-0.704993	1607.000000	4000.000000	
2.957766	0.036704	0.994078	-0.512244	0.513501	-0.705334	1607.000000	4000.000000	
3.060232	0.010705	1.070546	-0.511816	0.513855	-0.705762	1607.000000	4000.000000	
2.921061	0.055057	1.096545	-0.512293	0.515161	-0.705872	1607.000000	4000.000000	
2.924120	0.186581	1.012431	-0.511792	0.514844	-0.704932	1607.000000	4000.000000	
3.058703	0.103996	1.091957	-0.512463	0.514673	-0.705994	1607.000000	4000.000000	
3.035763	0.045881	1.012431	-0.512329	0.514917	-0.705847	1607.000000	4000.000000	
2.918003	0.044351	0.991020	-0.513171	0.514465	-0.706006	1607.000000	4000.000000	
2.980706	0.025999	1.038430	-0.512231	0.514526	-0.705457	1607.000000	4000.000000	
2.919532	0.145288	1.026195	-0.512671	0.515295	-0.704468	1607.000000	4000.000000	
2.960824	0.013764	1.084310	-0.511780	0.515759	-0.704871	1607.000000	4000.000000	
2.913414	0.133054	0.955845	-0.512170	0.514075	-0.702185	1606.000000	4000.000000	
3.041880	0.074938	1.013960	-0.513025	0.516003	-0.703967	1606.000000	4000.000000	
2.965412	0.108584	1.084310	-0.512024	0.515930	-0.703638	1606.000000	4000.000000	
2.962354	-0.013764	1.047606	-0.514478	0.516260	-0.704272	1607.000000	4000.000000	
2.945531	0.117760	1.018548	-0.510547	0.516431	-0.704163	1607.000000	4000.000000	
2.959295	0.058115	1.044547	-0.512646	0.516602	-0.703674	1607.000000	4000.000000	
2.988353	0.097878	1.004784	-0.512183	0.517029	-0.702380	1607.000000	4000.000000	
2.939414	0.137642	1.021607	-0.512671	0.517249	-0.702515	1607.000000	4000.000000	
2.951648	0.027528	1.069017	-0.514246	0.515613	-0.702588	1607.000000	4000.000000	
3.012822	-0.091761	1.096545	-0.514490	0.515442	-0.702393	1607.000000	4000.000000	
2.974589	0.065762	1.098074	-0.512329	0.519287	-0.702039	1607.000000	4000.000000	
2.966942	0.032116	1.064429	-0.513306	0.517896	-0.702624	1607.000000	4000.000000	
3.041880	-0.096349	1.078193	-0.511768	0.514783	-0.701746	1607.000000	4000.000000	
2.934825	-0.016823	1.026195	-0.514880	0.515356	-0.703650	1607.000000	4000.000000	
2.977647	0.074938	0.951257	-0.511853	0.515759	-0.702161	1607.000000	4000.000000	
3.005176	0.123877	0.989490	-0.513245	0.515454	-0.703491	1607.000000	4000.000000	
2.997529	-0.015294	1.099604	-0.513916	0.514319	-0.703760	1607.000000	4000.000000	
2.965412	-0.027528	1.173013	-0.512744	0.513928	-0.702759	1607.000000	4000.000000	
2.996000	-0.047410	1.009372	-0.511731	0.516418	-0.702710	1607.000000	4000.000000	
3.037292	0.071880	1.131720	-0.512048	0.515686	-0.704346	1606.000000	4000.000000	
2.884357	0.162111	0.975726	-0.513318	0.514441	-0.705261	1606.000000	4000.000000	
2.934825	0.084114	1.017019	-0.509570	0.515649	-0.704004	1607.000000	4000.000000	
3.058703	-0.039763	1.072075	-0.512622	0.515491	-0.704944	1606.000000	4000.000000	
2.963883	0.041292	1.003255	-0.513025	0.515308	-0.702673	1607.000000	4000.000000	
3.008234	0.022940	1.125603	-0.512512	0.514465	-0.702356	1607.000000	4000.000000	
3.003646	0.045881	1.079722	-0.511621	0.513806	-0.701697	1607.000000	4000.000000	
2.996000	-0.027528	1.023136	-0.512793	0.514355	-0.704309	1606.000000	4000.000000	
3.066350	0.003059	1.033842	-0.510974	0.515320	-0.705090	1606.000000	4000.000000	
2.918003	-0.055057	1.067487	-0.511572	0.515491	-0.704736	1606.000000	4000.000000	
3.018940	0.000000	1.003255	-0.511267	0.513562	-0.704944	1606.000000	4000.000000	
2.953178	0.056586	1.027724	-0.511926	0.513147	-0.705042	1606.000000	4000.000000	
2.999058	0.108584	1.039959	-0.511841	0.513147	-0.704163	1606.000000	4000.000000	
2.944001	-0.013764	1.000196	-0.512769	0.514307	-0.705139	1606.000000	4000.000000	
2.992941	0.003059	0.975726	-0.511853	0.513977	-0.704236	1606.000000	4000.000000	
2.856828	0.082585	0.998666	-0.512451	0.514343	-0.704358	1607.000000	4000.000000	
2.942472	-0.056586	1.110309	-0.512048	0.515686	-0.705981	1607.000000	4000.000000	
2.986823	0.010705	1.020077	-0.512293	0.515503	-0.704089	1607.000000	4000.000000	
3.057173	0.129995	1.039959	-0.514185	0.515173	-0.705139	1607.000000	4000.000000	
2.989882	0.065762	1.087369	-0.514136	0.515173	-0.703455	1607.000000	4000.000000	
2.962354	-0.012235	1.113368	-0.512805	0.516504	-0.703650	1607.000000	4000.000000	
2.973059	0.082585	1.000196	-0.512512	0.517041	-0.703784	1607.000000	4000.000000	
2.991411	-0.039763	1.056782	-0.513196	0.516638	-0.703992	1607.000000	4000.000000	
3.026587	-0.013764	1.026195	-0.513538	0.514624	-0.702624	1607.000000	4000.000000	
2.910356	0.082585	1.090428	-0.511853	0.516882	-0.702771	1607.000000	4000.000000	
2.931767	-0.039763	1.150072	-0.511865	0.515698	-0.703198	1607.000000	4000.000000	
2.947060	0.007647	1.078193	-0.513611	0.515710	-0.703479	1607.000000	4000.000000	
2.996000	0.172817	1.108780	-0.511218	0.513586	-0.704224	1607.000000	4000.000000	
3.061762	0.062703	1.032312	-0.511877	0.516089	-0.703784	1607.000000	4000.000000	
2.940943	0.122348	1.018548	-0.510693	0.515588	-0.702124	1607.000000	4000.000000	
2.965412	0.114701	0.977256	-0.511731	0.516736	-0.703979	1607.000000	4000.000000	
2.973059	0.107055	1.003255	-0.512158	0.516126	-0.703198	1607.000000	4000.000000	
2.934825	-0.029058	1.056782	-0.512854	0.515344	-0.703052	1607.000000	4000.000000	
2.960824	-0.059645	1.088898	-0.512598	0.514099	-0.704492	1607.000000	4000.000000	
2.928708	0.013764	1.047606	-0.511853	0.514783	-0.704163	1607.000000	4000.000000	
2.983765	0.041292	0.977256	-0.509949	0.514050	-0.703113	1607.000000	4000.000000	
3.006705	0.062703	1.023136	-0.511011	0.515649	-0.704041	1607.000000	4000.000000	
2.982235	0.067291	1.093486	-0.511328	0.515625	-0.705237	1607.000000	4000.000000	
3.043409	-0.064233	1.047606	-0.511658	0.516333	-0.705005	1607.000000	4000.000000	
2.953178	0.010705	1.096545	-0.511389	0.515723	-0.704285	1607.000000	4000.000000	
3.041880	0.018352	1.125603	-0.512122	0.514746	-0.703809	1607.000000	4000.000000	
2.988353	0.074938	0.951257	-0.513391	0.514294	-0.704309	1607.000000	4000.000000	
2.974589	0.065762	1.012431	-0.512622	0.514880	-0.705017	1607.000000	4000.000000	
2.976118	0.045881	1.088898	-0.511121	0.515540	-0.703967	1607.000000	4000.000000	
2.965412	0.007647	1.012431	-0.511755	0.516345	-0.704309	1607.000000	4000.000000	
3.066350	-0.024470	1.114897	-0.512903	0.514673	-0.702905	1607.000000	4000.000000	
2.985294	0.012235	1.148543	-0.513000	0.516211	-0.703687	1606.000000	4000.000000	
2.971530	0.006117	1.038430	-0.511902	0.513745	-0.704382	1606.000000	4000.000000	
3.046468	-0.030587	1.082781	-0.512646	0.514209	-0.704077	1606.000000	4000.000000	
2.936355	0.001529	1.033842	-0.512476	0.514490	-0.704578	1606.000000	4000.000000	
2.996000	0.074938	0.998666	-0.512610	0.515906	-0.703259	1606.000000	4000.000000	
3.047997	0.097878	1.049135	-0.513440	0.513843	-0.703833	1607.000000	4000.000000	
2.966942	0.050469	0.995608	-0.514490	0.516211	-0.704260	1607.000000	4000.000000	
3.005176	0.055057	1.116427	-0.512866	0.514258	-0.704163	1607.000000	4000.000000	
2.890474	0.122348	1.041488	-0.512866	0.513904	-0.702966	1607.000000	4001.000000	
2.939414	-0.016823	1.090428	-0.511353	0.514905	-0.703796	1607.000000	4001.000000	
3.014352	0.116231	1.107250	-0.514136	0.516809	-0.703760	1607.000000	4000.000000	
2.896592	0.050469	1.055253	-0.513184	0.514563	-0.702429	1607.000000	4000.000000	
3.025057	0.050469	0.966550	-0.513184	0.515576	-0.702795	1607.000000	4000.000000	
2.982235	0.062703	1.047606	-0.512659	0.514331	-0.703308	1607.000000	4000.000000	
2.933296	0.006117	1.171483	-0.512561	0.515161	-0.702563	1607.000000	4000.000000	
2.989882	0.047410	1.119485	-0.513672	0.515149	-0.702966	1607.000000	4000.000000	
2.982235	0.148347	1.079722	-0.512280	0.515283	-0.704456	1607.000000	4000.000000	
2.965412	-0.073409	1.047606	-0.511401	0.515527	-0.703760	1607.000000	4000.000000	
2.950119	-0.013764	1.105721	-0.511890	0.517480	-0.702649	1607.000000	4000.000000	
2.948590	0.048939	1.036900	-0.512305	0.516748	-0.703748	1607.000000	4000.000000	
2.924120	-0.010705	1.059841	-0.512793	0.516980	-0.703113	1607.000000	4000.000000	
2.919532	0.154464	1.027724	-0.512170	0.516455	-0.704980	1607.000000	4000.000000	
2.944001	-0.010705	1.061370	-0.511792	0.516602	-0.703943	1607.000000	4000.000000	
3.049527	0.013764	1.010901	-0.511243	0.517944	-0.702783	1607.000000	4000.000000	
2.910356	0.050469	1.026195	-0.512671	0.515881	-0.704578	1607.000000	4000.000000	
3.038821	0.006117	1.030783	-0.512402	0.514099	-0.704773	1607.000000	4000.000000	
3.006705	-0.038234	1.163836	-0.511670	0.514929	-0.703967	1607.000000	4000.000000	
3.006705	0.113172	1.035371	-0.512744	0.516101	-0.704382	1607.000000	4000.000000	
2.931767	0.016823	1.093486	-0.511255	0.514612	-0.703491	1607.000000	4000.000000	
3.061762	-0.039763	0.975726	-0.511511	0.513782	-0.705139	1607.000000	4000.000000	
2.925649	-0.012235	1.131720	-0.511829	0.516126	-0.705139	1607.000000	4000.000000	
3.002117	-0.012235	1.062899	-0.512659	0.515662	-0.704919	1607.000000	4000.000000	
2.959295	0.042822	1.116427	-0.512500	0.515417	-0.703796	1607.000000	4000.000000	
2.916473	-0.004588	1.039959	-0.512976	0.516370	-0.703564	1607.000000	4000.000000	
3.005176	0.100937	1.139367	-0.512610	0.514490	-0.703955	1607.000000	4000.000000	
3.029645	0.001529	1.150072	-0.512061	0.515027	-0.705273	1607.000000	4000.000000	
2.997529	0.047410	1.003255	-0.513770	0.514709	-0.704822	1607.000000	4000.000000	
3.005176	-0.027528	1.105721	-0.512268	0.514978	-0.704651	1607.000000	4000.000000	
3.020469	0.030587	1.117956	-0.513757	0.515979	-0.705164	1607.000000	4000.000000	
3.040351	0.062703	1.148543	-0.512866	0.514465	-0.704468	1607.000000	4000.000000	
3.006705	0.091761	1.050664	-0.513696	0.512231	-0.704443	1607.000000	4000.000000	
2.914944	0.058115	1.075134	-0.512964	0.512207	-0.704053	1607.000000	4000.000000	
3.029645	0.067291	1.038430	-0.510999	0.513770	-0.704895	1606.000000	4000.000000	
3.025057	-0.045881	1.124073	-0.513586	0.514246	-0.705078	1607.000000	4000.000000	
3.025057	0.013764	1.064429	-0.511804	0.513245	-0.706091	1607.000000	4000.000000	
2.963883	0.114701	1.013960	-0.513879	0.515063	-0.704980	1607.000000	4000.000000	
3.052585	-0.022940	1.139367	-0.511670	0.515833	-0.703711	1607.000000	4000.000000	
3.003646	-0.006117	1.033842	-0.513196	0.514636	-0.705115	1607.000000	4000.000000	
3.015881	-0.097878	1.018548	-0.511719	0.516675	-0.704602	1607.000000	4000.000000	
2.908826	0.136112	1.059841	-0.511292	0.516443	-0.703418	1607.000000	4000.000000	
3.034233	0.024470	1.116427	-0.511768	0.515234	-0.702869	1607.000000	4000.000000	
2.876710	0.103996	0.949727	-0.512195	0.514954	-0.705115	1607.000000	4000.000000	
2.991411	0.178934	0.913023	-0.512878	0.515894	-0.704565	1607.000000	4000.000000	
3.006705	0.117760	1.035371	-0.511804	0.518262	-0.704626	1607.000000	4000.000000	
2.988353	0.047410	0.955845	-0.511926	0.516479	-0.702930	1607.000000	4000.000000	
2.944001	0.126936	1.114897	-0.511584	0.514111	-0.703540	1607.000000	4000.000000	
2.939414	-0.169758	1.095016	-0.513062	0.516272	-0.702905	1607.000000	4000.000000	
3.044939	-0.062703	1.177601	-0.513086	0.517139	-0.704260	1607.000000	4000.000000	
3.017410	0.025999	1.128661	-0.510791	0.514221	-0.703979	1607.000000	4000.000000	
2.956236	0.053527	1.035371	-0.511230	0.515234	-0.704504	1607.000000	4000.000000	
3.049527	0.009176	1.018548	-0.510156	0.515833	-0.703674	1607.000000	4000.000000	
2.953178	-0.025999	1.055253	-0.511975	0.515662	-0.704236	1607.000000	4000.000000	
2.925649	0.099408	0.994078	-0.512024	0.513831	-0.703491	1607.000000	4000.000000	
2.904238	0.087173	1.069017	-0.512097	0.515942	-0.703882	1607.000000	4000.000000	
3.011293	0.171287	1.085840	-0.513062	0.513135	-0.704419	1607.000000	4000.000000	
2.875181	-0.012235	1.065958	-0.510791	0.514294	-0.702637	1607.000000	4000.000000	
3.015881	0.149876	1.078193	-0.511743	0.515478	-0.705151	1607.000000	4000.000000	
2.956236	0.082585	0.960433	-0.511780	0.514612	-0.705334	1607.000000	4000.000000	
3.006705	-0.003059	1.111838	-0.513867	0.513440	-0.704492	1607.000000	4000.000000	
2.962354	-0.009176	1.070546	-0.512463	0.513391	-0.703613	1607.000000	4000.000000	
3.054115	-0.056586	1.116427	-0.512219	0.515112	-0.706067	1607.000000	4000.000000	
2.973059	-0.062703	1.166895	-0.513843	0.514246	-0.705518	1607.000000	4000.000000	
2.963883	0.169758	0.981844	-0.513916	0.514490	-0.704114	1607.000000	4000.000000	
2.899650	0.010705	1.013960	-0.512061	0.515845	-0.704016	1607.000000	4000.000000	
2.991411	0.087173	1.108780	-0.513904	0.515625	-0.704065	1607.000000	4000.000000	
